jobNum,title,Link,shortCategory,longCategory,Department,Location,Agency,Posted Date
"439972","NYC MRC Coordinator, Bureau of Policy, Community Resilience and Response - 439972","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439972&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Policy, Resilience & Response","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","05/01/2020"
"439926","Operational Project Manager, Bureau of Administration, FCHA - 439926","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439926&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","FCH Administration","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","05/01/2020"
"439947","Public Health Inspector, Bureau of Food Safety and Community Sanitation - 439947","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439947&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Food Safety & Community Sanit","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","05/01/2020"
"439929","Referral Specialist, Bureau of Early Intervention - 439929","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439929&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Early Intervention","STATEN ISLAND","DEPT OF HEALTH/MENTAL HYGIENE","05/01/2020"
"439971","Senior Quality Management Specialist - 439971","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439971&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","HIV Care & Treatment","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","05/01/2020"
"439727","Supply Chain Logistics Manager, Bureau of Emergency Field Operations - 439727","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439727&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","EPR-EMR. Field Ops","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","05/01/2020"
"439905","Preventative Maintenance Oiler, Bureau of Facilities Planning and Administrative Services - 439905","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439905&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Health Support Services","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/29/2020"
"439909","Referral Unit Assistant, Bureau of Early Intervention - 439909","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439909&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Early Intervention","BROOKLYN","DEPT OF HEALTH/MENTAL HYGIENE","04/29/2020"
"439863","Program Evaluation Specialist - 439863","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439863&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Clinical Affairs - OPRE","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/28/2020"
"439856","Survey Statistician - 439856","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439856&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Bureau of Epidemiology Srvcs","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/28/2020"
"439872","Triage Coordinator - 439872","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439872&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","MHY Hlth Prom Just IMP POP","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/28/2020"
"439859","Vision Assistant - 439859","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439859&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Vision","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/28/2020"
"439865","Water Systems Analyst - 439865","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439865&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Public Health Engineering","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/28/2020"
"439869","Forensic Pathology Coordinator - 439869","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439869&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","OCME-Pathology","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","04/27/2020"
"439741","ASHR Field Tech - 439741","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439741&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH MIS","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/23/2020"
"439666","Chief of Molecular Diagnostics - 439666","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439666&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Microbiology","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/23/2020"
"439681","Environmental Specialist - 439681","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439681&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Public Health Engineering","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/23/2020"
"439679","Nursing Staff Development Coordinator, Bureau of School Health - 439679","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439679&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Nursing Services & Prof Dev","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/23/2020"
"439682","Physician, Bureau of Sexually Transmitted Infections - 439682","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439682&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","STI Medical Services","BROOKLYN","DEPT OF HEALTH/MENTAL HYGIENE","04/23/2020"
"439686","Public Health Advisor, Bureau of HIV - 439686","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439686&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","HIV EPI & Field Svces","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","04/23/2020"
"439592","Chief of Molecular Microbiology - 439592","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439592&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Environmental Sciences","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/22/2020"
"438946","Medicolegal Investigator I - 438946","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438946&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","OCME-Operations","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","04/22/2020"
"439619","Laboratory Microbiologist, Bureau of the Public Health Laboratory - 439619","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439619&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Microbiology","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/20/2020"
"439600","Associate Director of Assay Development - 439600","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439600&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","PHL Admin & Lab Support","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/17/2020"
"439599","Associate Laboratory Microbiologist, Bureau of the Public Health Laboratory - 439599","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439599&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Microbiology","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/17/2020"
"439608","Vision Assistant - 439608","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439608&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Vision","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/17/2020"
"439561","Environmental Specialist - 439561","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439561&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Public Health Engineering","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/15/2020"
"439562","Principal Administrative Associate - 439562","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439562&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Food Safety & Community Sanit","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/15/2020"
"439527","Public Health Inspector - 439527","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439527&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Food Safety & Community Sanit","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/15/2020"
"439541","Public Health Inspector - 439541","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439541&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Food Safety & Community Sanit","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/15/2020"
"439554","Timekeeper, Bureau of Controller - 439554","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439554&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Payroll","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/15/2020"
"439530","Public Health Inspector - 439530","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439530&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Food Safety & Community Sanit","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/14/2020"
"439385","Deputy Director – NYC Safe, Mental Health - 439385","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439385&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Mental Health","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/13/2020"
"439387","Supervisor, Treatment Services, Mental Health - 439387","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439387&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Mental Health","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/13/2020"
"439379","City Pest Control Aide, Bureau of Veterinary and Pest Control Services - 439379","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439379&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Pest Control Services","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/10/2020"
"439442","Coordinator of Laboratory Information Systems - 439442","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439442&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Virology","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/10/2020"
"439443","Cross Training Coordinator - 439443","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439443&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Virology","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/10/2020"
"436731","Data Analyst, Tuberculosis Control - 436731","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436731&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","TB Surveillance & Epidemiology","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/10/2020"
"439348","Director of Asthma Initiatives, Center for Health Equity and Community Wellness/Bureau of Harlem Neighborhood Health - 439348","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439348&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","CHECW-HRLM NEIGHBORHOOD HLTH.","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/10/2020"
"439441","IT Product Manager, Bureau of IT Strategy and Project Management - 439441","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439441&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","IT Strategy Project Management","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/10/2020"
"439357","Java Developer, Bureau of Application Development and Database Administration - 439357","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439357&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","App. Dev. & DB Administration","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/10/2020"
"439372","Lab Epi-Connector - 439372","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439372&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","PHL Admin & Lab Support","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/10/2020"
"439445","Supervisor, Assay Development, Bureau of the Public Health Laboratory - 439445","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439445&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Microbiology","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/10/2020"
"439382","Laboratory Microbiologist, Bureau of the Public Health Laboratory - 439382","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439382&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Microbiology","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/09/2020"
"439402","Public Health Assistant, Community Schools - 439402","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439402&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Vision","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/09/2020"
"439405","Public Health Assistant, Eyeglass Unit - 439405","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439405&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Vision","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/09/2020"
"439401","Vision Assistant - K1 Region V - 439401","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439401&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Vision","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/09/2020"
"439400","Vision Assistant -Region 4 K/1 - 439400","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439400&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Vision","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/09/2020"
"439295","Case Monitor, Bureau of Mental Health/Assisted Outpatient Treatment Program - 439295","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439295&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","MH - Assisted out Treatment","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"439293","Co-Response Supervisor, Bureau of Health Promotion of Justice Impacted Populations - 439293","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439293&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","MHY Hlth Prom Just IMP POP","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"439279","Community-Based Organization Liaison - 439279","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439279&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","STI Special Projects","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"439282","Coordinator of Special Projects - 439282","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439282&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","PHL Admin & Lab Support","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"439276","Data Analyst, Bureau of Children, Youth and Families - 439276","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439276&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Children, Youth, & Families","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"439312","Field Responder, Bureau of Alcohol and Drug Use, Prevention, Care, and Treatment - 439312","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439312&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Alcohol, Drug Prev & Treatment","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"439278","Health Data Scientist, Bureau of School Health - 439278","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439278&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Administration","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"438912","High School Supervising Physician, Bureau of School Health - 438912","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438912&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Medical","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"439287","Laboratory Associate, Bureau of Public Health Laboratory - 439287","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439287&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Virology/Immunology","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"439182","PH Communications Assistant - 439182","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439182&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Public Information","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"439280","Program Consultant - 439280","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439280&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Mental Health","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"438920","Public Health Adviser - Community School - 438920","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438920&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Vision","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"438919","Public Health Adviser - Optometry Program - 438919","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438919&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Vision","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
"438930","Public Health Adviser, Follow-Up Unit - 438930","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438930&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Nursing Services & Prof Dev","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","04/06/2020"
